image_path,caption
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/1510.jpg,"A plate with chicken, broccoli and mushrooms with a bit of gravy."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/431865.jpg,A blond curly haired boy eating a piece of pizza.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/121350.jpg,A mustard colored couch sits below a red painting.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/372141.jpg,Man holding a skateboard talks to a boy standing over him. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/40971.jpg,A long bill bird standing on a beach next to the ocean.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/315488.jpg,A herd of cows laying on the beach in the sand
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/20039.jpg,An old blue truck has its hood open.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/180351.jpg,An old lady sits in a dark room.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/247631.jpg,A clock with the alarm icon on it sitting on a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/169448.jpg,Five trucks parked behind each other near a building. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/24086.jpg,A little girl is looking at a plate of cakes.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/430692.jpg,many items on a table with an ipod a wallet 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/136078.jpg,A large group of elephants in a grass field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/235760.jpg,a number of children playing with a stuffed animal 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/290259.jpg,A large semi truck with a tractor trailer on the back.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/384563.jpg,Image of a kitchen sink below a shelf with a dish rack nearby.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/350360.jpg,A man flying through the air over a net on a snow covered slope.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/45491.jpg,A man laying on top of a bed next to a pile of luggage.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/2309.jpg,A white tower sitting in the middle of a brick planter.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/339674.jpg,A group of young men playing a game of frisbee.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/529529.jpg,A person just a very nice looking at the ground.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/102488.jpg,The fireplace has framed photos on the mantel.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/273789.jpg,A woman in shorts taking a swing at a ball
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/505865.jpg,A pole with traffic signs stacked on top of each other.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/256794.jpg,a few animals that are next to a tree and water
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/448887.jpg,lines of buses sitting around in a bus lot with arabic writing on the side
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/30910.jpg,A red train with lots of tanker cars behind it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/570075.jpg,People on the boardwalk and beach flying kites
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/537035.jpg,A couple of slices of pizza on a plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/225709.jpg,black and white photo of hamburger and hot dogs and tongs.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/105804.jpg,Two computers that are next to each other on a desk.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/445392.jpg,A bathroom with paper hanging out of the dispenser.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/513676.jpg,A young boy sitting at a table with a donut and bottle of juice.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/107428.jpg,Two young people playing a game on the Nintendo Wii.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/486606.jpg,Four men cup hands over the net in a tennis court.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/17171.jpg,A black dog laying on a grass covered field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/457481.jpg,"photographs, paper with handwriting on it and a keyboard on a table"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/399006.jpg,The two beds in the hotel room  have been made.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/289575.jpg,Thatched umbrellas rest on their tops in a sandy area.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/468132.jpg,"A cat that is sitting, looking out of a window."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/498270.jpg,Herds of sheep are on a terraced hillside.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/323108.jpg,Several children petting a giraffe over a fence.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/39948.jpg,A TV sitting on top of a wooden stand next to a fire place.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/434522.jpg,A man that is standing in the sand with a surfboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/33249.jpg,A light blue vase holding flowers in a window sill.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/368871.jpg,A kitchen appliance sits atop a counter with attachments.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/455945.jpg,An orange that has been placed next to a beer.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/561861.jpg,"Side by side images of a traffic signal, one with the light red and the other with the light green."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/364941.jpg,A man swinging a tennis racquet at a tennis ball.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/120375.jpg,A street filled with lots of people and tall buildings.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/369472.jpg,A baseball player wearing a green and white uniform.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/550359.jpg,a bathroom with a sink and a toilet in it
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/36966.jpg,A white bowl of food on a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/47451.jpg,Two blue parking meters sitting on a sidewalk.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/75254.jpg,A giraffe standing next to a rocky mountain.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/326734.jpg,a couple of bowls of food that is on a table
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/234649.jpg,Two  different street signs on a stone building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/527056.jpg,A red table topped with pants and plates of food.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/406242.jpg,"Two computer monitors, a keyboard and mouse on a desk."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/448253.jpg,a boat that is floating in some water
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/346562.jpg,a public transit bus parked in a parking lot
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/485261.jpg,this is a messy bed sitting next to a window on a snowy day
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/80745.jpg,Some green bananas and yellow bananas bunched together.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/551888.jpg,"a bathroom with a sink, mirror on a tiled floor with a door open"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/182645.jpg,"An office with a laptop, monitor, keyboard, file cabinet and wall clock."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/344920.jpg,"The compact room with double beds has the bare necessities, but with surprising flooring."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/319354.jpg,The back end of a parked car with an umbrella on the ground next to it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/392219.jpg,Traffic lights are hanging from a traffic pole.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/37291.jpg,The kitten is enjoying the treats on the plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/141304.jpg,A Frito Lay van is on the side of the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/547869.jpg,A table has dishes and food on it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/275830.jpg,A car driving under a traffic light down a street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/562205.jpg,A cat standing near a cup that is sitting on the ground.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/119979.jpg,Two girls at a frisbee sporting event with onlookers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/100319.jpg,A very tall white building sitting next to a street filled with traffic.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/393108.jpg,A woman taking a picture of herself with her cell phone. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/453930.jpg,A person with an animal hat on with an open umbrella. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/494297.jpg,A doughnut with a giant doughnut over it's face.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/28288.jpg,A foot long hot dog in a bun covered in ketchup.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/517408.jpg,A man riding skis on top of a snow covered slope
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/550610.jpg,A retro yellow tour bus parked in front.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/573046.jpg,A guy holding a white umbrella and light on the beach at night.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/447484.jpg,A man about to hit a ball on the tennis court.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/423349.jpg,"Front view of shop on the corner of a street
"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/202388.jpg,A man in a baseball uniform swinging a bat.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/181649.jpg,A small gray and brown dog holding a white teddy bear.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/442518.jpg,A man catching the baseball behind home plate in practice.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/405209.jpg,A warning sign in the middle of water with a fire hydrant in the foreground.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/390829.jpg,a little boy that is playing with a wii
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/26356.jpg,this is a woman feeding a pair of sheep
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/110459.jpg,The man in a suit has a blue shirt and tie.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/984.jpg,A person pulling apart a bunch of bananas in a box.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/109515.jpg,A man riding a skateboard up a ramp at a skate park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/346576.jpg,a little boy is outside holding up a kite
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/379470.jpg,A patio table surrounded by chairs on a patio.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/472630.jpg,A little girl walking along a skate park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/221420.jpg,A man sitting in a chair in front of an open laptop.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/327768.jpg,A kitchen has wooden cabinets and a sink.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/399054.jpg,Man squinting at the camera while using a Wii controller.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/77569.jpg,there is a all white motorcycle on display
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/169510.jpg,A group of men standing around bunches of unripe bananas.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/442326.jpg,a cargo train going down a track close to the free way 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/530670.jpg,a large hotdog is in a persons hand
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/340598.jpg,A couple of adorable dogs laying on top of a bed.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/88825.jpg,A lady with boots stands next to the sea with a toothbrush in her mouth
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/46009.jpg,A couple of zebra standing next to each other in an enclosure.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/81964.jpg,"A plate of food with tomatoes, broccoli and strawberries on it. "
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/337255.jpg,A man is home napping on the couch
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/427251.jpg,A black cat sits on top of papers next to a computer
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/496509.jpg,A woman sitting in front of a laptop computer.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/378278.jpg,"grapes, lemon, and an apple in a wicker basket"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/79808.jpg,a clock on a tower on top of a building
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/29671.jpg,A fire hose that is rollled up and connected to a water source.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/166575.jpg,A group of zebras grazing in a field. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/540923.jpg,A plate with a slice of chicken pot pie on it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/489622.jpg,a black and white picture of a little girl holding a teddy bear 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/133885.jpg,A blender on display on a shelf with a price tag underneath it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/294574.jpg,"A large red, green and white circle stands on a tarmac."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/85847.jpg,Small boats line a narrow shore in a creek
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/333894.jpg,A fleet of air crafts are flying through the air.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/35427.jpg,"some bowls of food, one with broccoli, the other with some chow mein noodles"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/505858.jpg,A zebra peering into a vehicle on the roadside.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/213069.jpg,A white toilet in a small room with tiled floors.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/234084.jpg,This is a landscape view of a church with a clock tower.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/215657.jpg,Office cubicle with a backpack sitting on computer chair
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/230070.jpg,A single zebra is looking at the camera man. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/300277.jpg,A toilet sitting below a window next to a sink.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/209667.jpg,A couple of people on a sidewalk holding umbrellas.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/368983.jpg,A bench is chained to the building door.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/426690.jpg,The black and white cat is sitting in the bathroom sink
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/1424.jpg,Several people around a table getting ready to cut into a cake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/64619.jpg,A man blows out a candle on a cake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/338235.jpg,"A small glass vase with a blue, yellow and white flower inside it"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/278737.jpg,A young boy playing baseball swinging as the batter.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/131524.jpg,A large clock tower with a large white clock.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/172655.jpg,A brown calf with a blue tag in it's ear and other cattle behind it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/1822.jpg,"A room with a rug, table, and chairs, and other items"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/250789.jpg,A toilet in the stall of a public restroom.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/572206.jpg,A pedestal toilet stands next to a claw footed bath tub.
